ImageId,has_defect,defect_map,class
d585a6acc.jpg,0,[0 0 0 0],0
d588537b9.jpg,1,[0 0 1 0],2
d5b346386.jpg,0,[0 0 0 0],0
d5cf4a417.jpg,1,[0 0 1 0],2
d5d024e03.jpg,1,[0 0 1 0],2
d5e8af85b.jpg,1,[1 0 0 0],0
d5f7cde8a.jpg,1,[0 0 1 0],2
d606a3bc4.jpg,0,[0 0 0 0],0
d60d97779.jpg,0,[0 0 0 0],0
d62bdbfa6.jpg,0,[0 0 0 0],0
d62e553a8.jpg,1,[0 0 1 0],2
d652c9109.jpg,1,[0 0 1 0],2
d67f4b258.jpg,1,[0 0 1 0],2
d68408f44.jpg,0,[0 0 0 0],0
d68b1117c.jpg,1,[0 0 0 1],3
d6b6434e5.jpg,1,[0 0 1 0],2
d6be92c8c.jpg,1,[0 0 1 0],2
d6dab923a.jpg,1,[0 0 1 0],2
d6ef360e3.jpg,1,[0 0 1 1],2
d70100be8.jpg,1,[1 0 0 0],0
d767630fe.jpg,0,[0 0 0 0],0
d78b273c3.jpg,0,[0 0 0 0],0
d7a6b31ea.jpg,1,[0 0 1 1],2
d7ae2c9be.jpg,1,[0 0 1 0],2
d7c7e1747.jpg,0,[0 0 0 0],0
d7fc606cd.jpg,0,[0 0 0 0],0
d81776111.jpg,0,[0 0 0 0],0
d81c1025c.jpg,0,[0 0 0 0],0
d81f90b35.jpg,1,[0 0 1 0],2
d8255f13a.jpg,1,[1 0 0 0],0
d8978ca15.jpg,1,[0 0 1 0],2
d8ce6ab59.jpg,0,[0 0 0 0],0
d8d851749.jpg,1,[0 0 1 0],2
d8dbdc59e.jpg,1,[0 0 0 1],3
d8e9d10b6.jpg,0,[0 0 0 0],0
d91c205e6.jpg,0,[0 0 0 0],0
d930342a1.jpg,0,[0 0 0 0],0
d931d995f.jpg,0,[0 0 0 0],0
d95598b3a.jpg,1,[0 0 1 0],2
d95b18cf8.jpg,0,[0 0 0 0],0
d963739c3.jpg,0,[0 0 0 0],0
d96baa2ce.jpg,1,[0 0 1 0],2
d96c0e264.jpg,1,[0 0 0 1],3
d9acdf5cd.jpg,1,[0 0 1 0],2
d9d94945c.jpg,0,[0 0 0 0],0
da0262fcf.jpg,1,[0 0 1 0],2
da20fe743.jpg,1,[0 0 1 0],2
da505edce.jpg,1,[0 0 1 0],2
dab01ae21.jpg,0,[0 0 0 0],0
dabbc106c.jpg,1,[0 0 0 1],3
daf0cb98c.jpg,0,[0 0 0 0],0
db064ce4a.jpg,1,[1 0 0 0],0
db4716807.jpg,1,[0 0 0 1],3
db5241f19.jpg,1,[0 0 1 0],2
db9a5ede4.jpg,0,[0 0 0 0],0
dbcd9e81c.jpg,1,[0 0 1 0],2
dbd727558.jpg,0,[0 0 0 0],0
dbd7f1a99.jpg,0,[0 0 0 0],0
dbe255803.jpg,1,[0 0 1 0],2
dbe808a3d.jpg,0,[0 0 0 0],0
dbf8177c1.jpg,1,[0 0 0 1],3
dc3740c5c.jpg,1,[0 0 1 0],2
dc4900cb3.jpg,0,[0 0 0 0],0
dc702eb04.jpg,1,[0 0 1 1],2
dc7c4b465.jpg,0,[0 0 0 0],0
dc815052a.jpg,0,[0 0 0 0],0
dc9a471e6.jpg,0,[0 0 0 0],0
dcc4ae98f.jpg,1,[0 0 1 0],2
dce018412.jpg,0,[0 0 0 0],0
dcebef38e.jpg,1,[1 0 0 0],0
dcf78e7eb.jpg,1,[0 0 1 0],2
dcfd9b8c4.jpg,1,[0 0 1 0],2
dd0435139.jpg,0,[0 0 0 0],0
dd172eb82.jpg,1,[0 0 1 0],2
dd2f53d43.jpg,0,[0 0 0 0],0
dd41bdd9e.jpg,0,[0 0 0 0],0
dd44675da.jpg,0,[0 0 0 0],0
dd488d695.jpg,0,[0 0 0 0],0
dd7ddd0a8.jpg,1,[0 0 1 0],2
ddce2a301.jpg,1,[0 0 1 0],2
ddff7e914.jpg,0,[0 0 0 0],0
de049d393.jpg,1,[0 0 1 0],2
de114dfdd.jpg,1,[0 0 0 1],3
de144dd49.jpg,1,[0 0 1 0],2
de3037e2a.jpg,0,[0 0 0 0],0
de3e52e11.jpg,1,[0 0 1 0],2
de4a7df6e.jpg,1,[0 0 1 0],2
de7529941.jpg,0,[0 0 0 0],0
de7ccd490.jpg,1,[0 0 1 0],2
de8aa269b.jpg,1,[0 0 1 0],2
dec7344c8.jpg,1,[1 0 0 0],0
ded3e76e3.jpg,1,[0 0 1 0],2
dee367c77.jpg,1,[0 0 1 0],2
df17684d1.jpg,1,[0 0 1 0],2
df3241f54.jpg,0,[0 0 0 0],0
df4b00e66.jpg,0,[0 0 0 0],0
df562f187.jpg,0,[0 0 0 0],0
df7597610.jpg,0,[0 0 0 0],0
dfd0385e1.jpg,0,[0 0 0 0],0
dff14f87b.jpg,1,[0 0 0 1],3
e02ffc95b.jpg,1,[0 0 1 0],2
e047325fc.jpg,0,[0 0 0 0],0
e04be8eca.jpg,1,[0 0 1 0],2
e04f5c163.jpg,1,[0 0 1 0],2
e055a603c.jpg,1,[0 0 1 0],2
e06b62ce3.jpg,0,[0 0 0 0],0
e082660b1.jpg,0,[0 0 0 0],0
e097b9586.jpg,0,[0 0 0 0],0
e09da86ae.jpg,0,[0 0 0 0],0
e09fc9a60.jpg,0,[0 0 0 0],0
e0f80254f.jpg,1,[0 0 1 0],2
e16b7d494.jpg,1,[0 0 0 1],3
e1811b98f.jpg,0,[0 0 0 0],0
e19ca4457.jpg,1,[0 0 1 0],2
e19dec218.jpg,0,[0 0 0 0],0
e1b18d841.jpg,1,[0 0 1 0],2
e1b97f71c.jpg,0,[0 0 0 0],0
e1db7ee54.jpg,1,[0 0 1 0],2
e1ef0b25d.jpg,0,[0 0 0 0],0
e21fd95ad.jpg,1,[0 0 0 1],3
e29d6c141.jpg,1,[0 0 1 0],2
e2bdd4236.jpg,1,[0 0 1 0],2
e2c4275d6.jpg,1,[0 1 0 0],1
e2d02393b.jpg,1,[0 0 1 0],2
e2ec0b2fc.jpg,0,[0 0 0 0],0
e30ea20d9.jpg,1,[0 0 1 0],2
e31f8c3de.jpg,1,[0 0 0 1],3
e33294689.jpg,0,[0 0 0 0],0
e335e17b2.jpg,0,[0 0 0 0],0
e35d1e99c.jpg,0,[0 0 0 0],0
e385380e1.jpg,1,[0 0 1 1],2
e39ce3e34.jpg,0,[0 0 0 0],0
e3ef636f3.jpg,0,[0 0 0 0],0
e3f979ef5.jpg,1,[0 0 1 0],2
e430d4f76.jpg,0,[0 0 0 0],0
e46526f80.jpg,0,[0 0 0 0],0
e479a2e88.jpg,1,[1 0 0 0],0
e490e1b5b.jpg,0,[0 0 0 0],0
e4a08cef1.jpg,0,[0 0 0 0],0
e4b3b7491.jpg,1,[0 0 1 0],2
e4b71594a.jpg,0,[0 0 0 0],0
e4c674de4.jpg,0,[0 0 0 0],0
e4cf989d9.jpg,0,[0 0 0 0],0
e4d31b81a.jpg,0,[0 0 0 0],0
e4d59620c.jpg,0,[0 0 0 0],0
e514a96ce.jpg,0,[0 0 0 0],0
e518fa6aa.jpg,0,[0 0 0 0],0
e529500db.jpg,0,[0 0 0 0],0
e54b50c33.jpg,0,[0 0 0 0],0
e564abf31.jpg,0,[0 0 0 0],0
e57c6ff76.jpg,1,[0 0 1 0],2
e57efd4b4.jpg,1,[0 0 1 0],2
e5875ecbd.jpg,0,[0 0 0 0],0
e58d23f69.jpg,0,[0 0 0 0],0
e60c46d38.jpg,0,[0 0 0 0],0
e6123fb08.jpg,1,[1 0 0 0],0
e616d2879.jpg,0,[0 0 0 0],0
e668e4735.jpg,0,[0 0 0 0],0
e66f146bd.jpg,0,[0 0 0 0],0
e67d2a5b6.jpg,0,[0 0 0 0],0
e6866fc42.jpg,0,[0 0 0 0],0
e696ac71b.jpg,1,[0 0 1 0],2
e6ac69712.jpg,1,[0 1 0 0],1
e6c0fca2a.jpg,0,[0 0 0 0],0
e6c3e78f4.jpg,0,[0 0 0 0],0
e6c89d5fd.jpg,1,[0 0 1 0],2
e6c9dba7f.jpg,0,[0 0 0 0],0
e6d66fce2.jpg,0,[0 0 0 0],0
e7016d2fe.jpg,0,[0 0 0 0],0
e736e9daf.jpg,0,[0 0 0 0],0
e75c7bbd9.jpg,1,[1 0 0 0],0
e7634e770.jpg,1,[0 0 1 0],2
e76e3e8a5.jpg,1,[1 0 0 0],0
e77ab758f.jpg,0,[0 0 0 0],0
e78fbf89f.jpg,0,[0 0 0 0],0
e7916b283.jpg,0,[0 0 0 0],0
e7a980a8f.jpg,0,[0 0 0 0],0
e7bfb9172.jpg,0,[0 0 0 0],0
e7eebb438.jpg,1,[1 0 0 0],0
e808d020e.jpg,1,[0 0 1 0],2
e831de714.jpg,1,[0 0 1 0],2
e848a32dd.jpg,1,[1 0 0 0],0
e857c7372.jpg,1,[1 0 0 0],0
e8673ecfe.jpg,0,[0 0 0 0],0
e86b2f3e2.jpg,1,[0 1 0 0],1
e874f3235.jpg,1,[0 0 1 0],2
e89dfa2ad.jpg,0,[0 0 0 0],0
e8b4ddc4d.jpg,1,[0 1 0 0],1
e8c73d030.jpg,1,[0 0 1 0],2
e8f6b3f16.jpg,0,[0 0 0 0],0
e8fefd824.jpg,1,[0 0 1 0],2
e90b5cff0.jpg,0,[0 0 0 0],0
e91814529.jpg,1,[1 0 0 0],0
e998b2a8c.jpg,0,[0 0 0 0],0
e9a938877.jpg,1,[0 1 0 0],1
e9cd3ae87.jpg,0,[0 0 0 0],0
e9d0de676.jpg,1,[0 0 1 0],2
e9d556855.jpg,0,[0 0 0 0],0
e9e95609c.jpg,0,[0 0 0 0],0
e9ed21340.jpg,1,[0 0 1 0],2
e9fa75516.jpg,1,[0 0 1 0],2
ea13e9557.jpg,1,[0 0 1 0],2
ea2ebb194.jpg,1,[0 0 1 0],2
ea30f095d.jpg,1,[0 0 1 0],2
ea476b31f.jpg,1,[0 0 1 0],2
ea4f8eb1d.jpg,1,[0 0 1 0],2
ea54f9247.jpg,1,[0 0 1 0],2
ea56440ac.jpg,0,[0 0 0 0],0
ea699b78f.jpg,0,[0 0 0 0],0
eab9d667f.jpg,1,[0 0 1 0],2
eabbbc433.jpg,0,[0 0 0 0],0
ead245f1f.jpg,0,[0 0 0 0],0
eae952e95.jpg,0,[0 0 0 0],0
eaebc549c.jpg,1,[0 0 1 0],2
eb082ef3e.jpg,0,[0 0 0 0],0
eb2b76683.jpg,1,[1 0 0 0],0
eb38788df.jpg,0,[0 0 0 0],0
eb3f5c9c8.jpg,1,[0 0 1 0],2
eb4225311.jpg,1,[0 0 1 0],2
eb44ad79d.jpg,1,[0 0 1 1],2
eb5677124.jpg,0,[0 0 0 0],0
eb62ffab1.jpg,0,[0 0 0 0],0
eb6983d21.jpg,1,[0 0 1 0],2
eb8fe7e47.jpg,1,[0 0 1 0],2
ebdc35de8.jpg,1,[0 1 0 0],1
ebe0d614b.jpg,1,[0 0 1 0],2
ebedf35c7.jpg,1,[0 0 1 0],2
ec10e45db.jpg,1,[0 0 0 1],3
ec1ffc4eb.jpg,1,[0 0 1 0],2
ec37ebae6.jpg,1,[0 0 1 0],2
ec3fe85d6.jpg,1,[0 0 1 1],2
ecad316bb.jpg,1,[0 0 1 0],2
ecb3a4be6.jpg,1,[0 0 1 0],2
ecbab23d0.jpg,1,[0 0 1 0],2
ecca5b079.jpg,1,[0 0 1 0],2
ecd7ecf7e.jpg,1,[0 0 1 0],2
ece053dec.jpg,0,[0 0 0 0],0
ed1c6be8d.jpg,1,[0 0 1 0],2
ed466b4df.jpg,0,[0 0 0 0],0
ed4cff821.jpg,0,[0 0 0 0],0
ed8678cea.jpg,1,[1 0 0 0],0
ed8edd8a1.jpg,0,[0 0 0 0],0
edd2ff0dd.jpg,1,[0 0 1 0],2
edf12f5f1.jpg,1,[0 0 1 0],2
ee20efe66.jpg,1,[1 0 0 0],0
ee63f3e1e.jpg,0,[0 0 0 0],0
ee68de193.jpg,0,[0 0 0 0],0
ee9a247ad.jpg,1,[0 0 1 0],2
eef2cc092.jpg,1,[0 0 1 0],2
eeffa4c49.jpg,1,[1 0 1 0],0
ef3894ac2.jpg,1,[0 0 1 0],2
ef5c1b08e.jpg,1,[1 0 0 0],0
ef60f8163.jpg,1,[0 0 1 0],2
ef6f50a86.jpg,0,[0 0 0 0],0
ef96ba685.jpg,0,[0 0 0 0],0
efb8d2080.jpg,0,[0 0 0 0],0
efcf1ddbe.jpg,0,[0 0 0 0],0
efd4c37d9.jpg,0,[0 0 0 0],0
efdad5db3.jpg,1,[0 0 1 0],2
efe5694bf.jpg,1,[0 1 0 0],1
efe80376f.jpg,0,[0 0 0 0],0
f0074b888.jpg,1,[0 0 1 0],2
f0075e43c.jpg,1,[0 0 1 0],2
f00c6d4b2.jpg,0,[0 0 0 0],0
f03d88c73.jpg,1,[0 0 0 1],3
f04d32eeb.jpg,1,[0 0 1 0],2
f14f39ad8.jpg,0,[0 0 0 0],0
f1807fbdd.jpg,1,[0 0 1 0],2
f1889c7bd.jpg,0,[0 0 0 0],0
f1a782eb5.jpg,0,[0 0 0 0],0
f1e348d35.jpg,1,[0 0 1 0],2
f21d3541c.jpg,0,[0 0 0 0],0
f22da130b.jpg,1,[0 0 0 1],3
f2370bcfb.jpg,0,[0 0 0 0],0
f24af31d1.jpg,1,[0 0 0 1],3
f273460c7.jpg,0,[0 0 0 0],0
f297f6838.jpg,1,[0 1 0 0],1
f298b80d1.jpg,1,[0 0 1 0],2
f2a06c929.jpg,0,[0 0 0 0],0
f2f5ab55c.jpg,1,[0 0 1 0],2
f32454873.jpg,1,[0 0 1 0],2
f327ae983.jpg,1,[0 0 1 0],2
f36bc094e.jpg,1,[0 0 1 0],2
f36cf3058.jpg,0,[0 0 0 0],0
f3862285d.jpg,1,[1 0 0 0],0
f3d2fbd91.jpg,1,[1 0 0 0],0
f3e9dc39c.jpg,0,[0 0 0 0],0
f3ef25974.jpg,0,[0 0 0 0],0
f400d2c23.jpg,1,[0 0 0 1],3
f40da0c0d.jpg,0,[0 0 0 0],0
f40f6db0e.jpg,0,[0 0 0 0],0
f4296a45d.jpg,1,[0 0 1 0],2
f438726f9.jpg,0,[0 0 0 0],0
f4413e172.jpg,1,[0 0 1 0],2
f45dffa97.jpg,0,[0 0 0 0],0
f480125b7.jpg,0,[0 0 0 0],0
f4818a932.jpg,0,[0 0 0 0],0
f4d41a007.jpg,0,[0 0 0 0],0
f5018f891.jpg,0,[0 0 0 0],0
f50ff910b.jpg,0,[0 0 0 0],0
f5479db16.jpg,1,[0 0 1 0],2
f58e82c13.jpg,0,[0 0 0 0],0
f5b50a959.jpg,1,[1 0 1 0],0
f5d2ff551.jpg,0,[0 0 0 0],0
f5d3a64cd.jpg,1,[0 0 1 0],2
f5dbf6137.jpg,1,[0 0 1 0],2
f605d5ede.jpg,0,[0 0 0 0],0
f60a5bc2b.jpg,0,[0 0 0 0],0
f62546cde.jpg,1,[1 0 0 0],0
f63112dc2.jpg,0,[0 0 0 0],0
f66000c01.jpg,0,[0 0 0 0],0
f66a9a7f3.jpg,1,[0 0 1 0],2
f68466331.jpg,1,[1 0 0 0],0
f6efc793c.jpg,0,[0 0 0 0],0
f6ff3d051.jpg,0,[0 0 0 0],0
f727d997a.jpg,1,[0 1 0 0],1
f75fb2c26.jpg,0,[0 0 0 0],0
f7d9253e4.jpg,0,[0 0 0 0],0
f7e92727b.jpg,1,[0 0 1 0],2
f806c9662.jpg,1,[0 0 1 1],2
f8107b51d.jpg,0,[0 0 0 0],0
f81484e30.jpg,1,[0 0 1 0],2
f83d9cdc4.jpg,0,[0 0 0 0],0
f83ee60b3.jpg,0,[0 0 0 0],0
f84697b80.jpg,1,[0 0 1 0],2
f8496f4e2.jpg,0,[0 0 0 0],0
f85515b8b.jpg,1,[0 0 1 0],2
f88e7ab6d.jpg,1,[0 0 1 0],2
f8952d06e.jpg,0,[0 0 0 0],0
f8981ac65.jpg,0,[0 0 0 0],0
f8a4b0829.jpg,1,[0 0 1 0],2
f8af268c6.jpg,1,[0 0 1 0],2
f8bf12de0.jpg,1,[0 0 1 0],2
f8f3a1eb2.jpg,1,[1 0 0 0],0
f94569eb5.jpg,1,[0 0 1 0],2
f95d6f436.jpg,1,[0 0 1 0],2
f965e553b.jpg,1,[0 0 1 0],2
f9682bef7.jpg,1,[0 0 1 0],2
f96b502c6.jpg,0,[0 0 0 0],0
f9da1e38a.jpg,0,[0 0 0 0],0
fa08fa8c5.jpg,1,[0 0 1 0],2
fa3a68a38.jpg,1,[1 1 0 0],0
fa6a00996.jpg,0,[0 0 0 0],0
fa71602c6.jpg,1,[0 0 1 0],2
faa80e2e8.jpg,1,[0 0 1 0],2
fab50d91a.jpg,1,[1 0 0 0],0
fab8b357c.jpg,0,[0 0 0 0],0
fac9c2cb8.jpg,1,[0 0 1 0],2
facfab806.jpg,0,[0 0 0 0],0
fad32acdd.jpg,0,[0 0 0 0],0
fae50c768.jpg,1,[0 0 1 0],2
faea44200.jpg,1,[0 0 1 0],2
fafd76f70.jpg,1,[0 0 1 0],2
fb6666769.jpg,1,[0 0 1 0],2
fb9bed1bb.jpg,1,[0 0 1 0],2
fbab82e58.jpg,0,[0 0 0 0],0
fbce992e6.jpg,0,[0 0 0 0],0
fbe24003b.jpg,0,[0 0 0 0],0
fc113cb7e.jpg,1,[1 0 0 0],0
fc1ee52dc.jpg,0,[0 0 0 0],0
fc2e9c877.jpg,0,[0 0 0 0],0
fc4ef4356.jpg,1,[0 0 1 0],2
fc4f997c5.jpg,1,[0 0 1 1],2
fc5cb6d9e.jpg,0,[0 0 0 0],0
fc9557838.jpg,0,[0 0 0 0],0
fca5cbc24.jpg,0,[0 0 0 0],0
fcdeccead.jpg,1,[1 0 0 0],0
fd02408b4.jpg,0,[0 0 0 0],0
fd319a9a3.jpg,0,[0 0 0 0],0
fd3dd0ae2.jpg,0,[0 0 0 0],0
fd85c439e.jpg,0,[0 0 0 0],0
fda40e618.jpg,0,[0 0 0 0],0
fdab86eb7.jpg,1,[0 0 1 0],2
fdabe52ee.jpg,1,[0 0 1 0],2
fdc7bc599.jpg,0,[0 0 0 0],0
fde8b6a20.jpg,0,[0 0 0 0],0
fdefeca1f.jpg,1,[0 0 1 0],2
fdf3a16fc.jpg,1,[0 0 1 0],2
fe335d9b8.jpg,1,[0 0 1 0],2
fe3c40c86.jpg,0,[0 0 0 0],0
fe471b6c5.jpg,0,[0 0 0 0],0
fe65bce69.jpg,1,[0 0 1 0],2
fe7459fe6.jpg,0,[0 0 0 0],0
fea2f6ad2.jpg,1,[0 0 1 0],2
fec4b10d0.jpg,1,[0 0 1 0],2
fec666a05.jpg,0,[0 0 0 0],0
ff44fa556.jpg,1,[0 0 1 0],2
ff4ddccf9.jpg,1,[0 0 1 0],2
ff6ec63cf.jpg,0,[0 0 0 0],0
ff96da52e.jpg,0,[0 0 0 0],0
ffaa05016.jpg,0,[0 0 0 0],0
ffcf72ecf.jpg,1,[0 0 1 0],2
00031f466.jpg,0,[0 0 0 0],0
002e73b3c.jpg,0,[0 0 0 0],0
005da33cf.jpg,0,[0 0 0 0],0
005dbf0e0.jpg,0,[0 0 0 0],0
005f02e20.jpg,1,[0 0 1 0],2
006a4402e.jpg,0,[0 0 0 0],0
008621629.jpg,1,[0 0 0 1],3
008b9acf5.jpg,0,[0 0 0 0],0
0095cd374.jpg,1,[0 0 1 0],2
00f95222c.jpg,0,[0 0 0 0],0
01053d28f.jpg,1,[1 0 0 0],0
01540cab1.jpg,1,[0 0 1 0],2
018ccdfed.jpg,1,[0 0 0 1],3
0198ab92d.jpg,0,[0 0 0 0],0
01a1027ce.jpg,1,[0 0 1 0],2
01cfacf80.jpg,1,[0 0 1 1],2
01dbcd2ec.jpg,0,[0 0 0 0],0
01fd50e68.jpg,1,[0 0 1 0],2
0218c0fcc.jpg,1,[0 0 0 1],3
02291e913.jpg,1,[0 0 1 0],2
023a21cf2.jpg,0,[0 0 0 0],0
026105525.jpg,0,[0 0 0 0],0
02c4655ff.jpg,1,[1 0 0 0],0
02d006f47.jpg,0,[0 0 0 0],0
02d3ca489.jpg,0,[0 0 0 0],0
031614d60.jpg,0,[0 0 0 0],0
03395a3da.jpg,0,[0 0 0 0],0
0340e13c4.jpg,1,[0 0 1 0],2
0358eaf5b.jpg,0,[0 0 0 0],0
03860f6a9.jpg,1,[0 0 1 0],2
0405e7c54.jpg,1,[0 1 0 0],1
04238d7e3.jpg,0,[0 0 0 0],0
04246167f.jpg,1,[0 0 1 0],2
0429258ad.jpg,1,[1 0 0 0],0
044700866.jpg,1,[0 0 1 1],2
04594d04e.jpg,1,[0 0 1 0],2
0489a64d7.jpg,0,[0 0 0 0],0
048d14d3f.jpg,1,[0 0 1 0],2
048e8f015.jpg,0,[0 0 0 0],0
04933e7f0.jpg,0,[0 0 0 0],0
049fb17a1.jpg,0,[0 0 0 0],0
04d9a0db8.jpg,0,[0 0 0 0],0
051f58cb4.jpg,0,[0 0 0 0],0
052ac9a54.jpg,1,[0 0 1 0],2
0549ad8ba.jpg,0,[0 0 0 0],0
056e34021.jpg,1,[1 0 0 0],0
058a1e3b8.jpg,1,[0 0 1 0],2
059910f5a.jpg,0,[0 0 0 0],0
05d67a7ef.jpg,0,[0 0 0 0],0
05d6bccf8.jpg,1,[0 0 1 0],2
05f5e7366.jpg,1,[0 0 1 0],2
0602f0520.jpg,1,[0 0 1 0],2
0613c11b3.jpg,0,[0 0 0 0],0
0634275a6.jpg,0,[0 0 0 0],0
063571c5c.jpg,1,[0 0 1 0],2
065b312ff.jpg,0,[0 0 0 0],0
06a86ee90.jpg,0,[0 0 0 0],0
06e099136.jpg,0,[0 0 0 0],0
070037b64.jpg,0,[0 0 0 0],0
0757665c0.jpg,0,[0 0 0 0],0
075ae68f4.jpg,0,[0 0 0 0],0
07ee5cbb2.jpg,0,[0 0 0 0],0
07fd9f3e6.jpg,0,[0 0 0 0],0
080d6f77f.jpg,1,[0 0 1 0],2
0821136d7.jpg,0,[0 0 0 0],0
082ad405c.jpg,0,[0 0 0 0],0
083134687.jpg,0,[0 0 0 0],0
0832de752.jpg,1,[1 0 0 0],0
0841074c1.jpg,1,[0 0 1 0],2
0855026b4.jpg,0,[0 0 0 0],0
0858830b6.jpg,1,[0 0 1 0],2
085a9eea6.jpg,1,[0 0 1 0],2
085f71134.jpg,0,[0 0 0 0],0
08630f05d.jpg,0,[0 0 0 0],0
088aee82e.jpg,1,[0 0 1 0],2
08b539d11.jpg,1,[0 0 1 0],2
08d5bd03d.jpg,1,[0 0 1 0],2
08d9cdf3b.jpg,0,[0 0 0 0],0
08de8df60.jpg,1,[1 0 1 0],0
08f5c0997.jpg,1,[0 0 1 0],2
08f9c685f.jpg,1,[1 0 1 0],0
08fc8dc5d.jpg,0,[0 0 0 0],0
09140dda7.jpg,1,[0 0 1 0],2
094fd70ea.jpg,1,[0 0 1 0],2
09552b326.jpg,1,[0 0 1 0],2
095c6bcdc.jpg,0,[0 0 0 0],0
096465b41.jpg,1,[0 0 1 0],2
098935502.jpg,0,[0 0 0 0],0
09909c535.jpg,0,[0 0 0 0],0
09b26a624.jpg,1,[0 0 1 0],2
09bb26d69.jpg,0,[0 0 0 0],0
09bb99140.jpg,0,[0 0 0 0],0
09c967630.jpg,1,[0 0 1 0],2
09e75817a.jpg,1,[0 0 1 0],2
0a1cade03.jpg,0,[0 0 0 0],0
0a3bbea4d.jpg,0,[0 0 0 0],0
0ac9936af.jpg,1,[0 0 1 0],2
0b1235e38.jpg,1,[0 0 1 0],2
0b15dd467.jpg,0,[0 0 0 0],0
0b431da6c.jpg,0,[0 0 0 0],0
0b4457f28.jpg,0,[0 0 0 0],0
0b50b417a.jpg,0,[0 0 0 0],0
0b56da4ff.jpg,1,[0 0 0 1],3
0b6cc9daa.jpg,1,[0 0 1 0],2
0b77d4ddf.jpg,1,[0 0 1 0],2
0b7a4c9b9.jpg,1,[0 0 1 0],2
0b8775632.jpg,1,[0 0 1 0],2
0ba4c4183.jpg,0,[0 0 0 0],0
0bae1d71e.jpg,0,[0 0 0 0],0
0bb39cafa.jpg,1,[0 0 1 0],2
0bbd121d7.jpg,1,[0 0 1 0],2
0bc0d715e.jpg,1,[0 0 1 0],2
0be9bad7b.jpg,1,[0 0 1 1],2
0beadf0e6.jpg,0,[0 0 0 0],0
0bfce2f41.jpg,1,[0 0 1 0],2
0c0f61ab5.jpg,0,[0 0 0 0],0
0c1c63e68.jpg,0,[0 0 0 0],0
0c2522533.jpg,1,[0 0 1 0],2
0c4c73167.jpg,0,[0 0 0 0],0
0c4fc6017.jpg,0,[0 0 0 0],0
0c6720401.jpg,1,[0 1 0 0],1
0cc44081a.jpg,0,[0 0 0 0],0
0ce5ead68.jpg,1,[0 0 1 0],2
0ce9fcb62.jpg,0,[0 0 0 0],0
0cf509103.jpg,1,[1 0 0 0],0
0cfcad1f5.jpg,1,[0 0 1 0],2
0d0ee7a51.jpg,1,[0 0 1 0],2
0d13c2a23.jpg,1,[1 0 0 0],0
0d258e4ae.jpg,0,[0 0 0 0],0
0d2a8b196.jpg,0,[0 0 0 0],0
0d3d0dbf2.jpg,1,[0 0 1 0],2
0d3edfec6.jpg,1,[0 0 1 0],2
0d661ca68.jpg,1,[0 0 1 0],2
0d78ac743.jpg,1,[0 0 0 1],3
0d9d01f2e.jpg,0,[0 0 0 0],0
0d9d2aa59.jpg,1,[0 0 1 0],2
0da0d2c17.jpg,1,[0 0 1 0],2
0debf180d.jpg,0,[0 0 0 0],0
0dfc5aa21.jpg,0,[0 0 0 0],0
0e0f06208.jpg,1,[0 0 1 0],2
0e106d482.jpg,1,[0 1 0 0],1
0e1925eb6.jpg,1,[0 0 1 0],2
0e5981679.jpg,1,[0 0 1 0],2
0e9356159.jpg,1,[1 0 0 0],0
0ea1e5d1a.jpg,0,[0 0 0 0],0
0eb09950a.jpg,1,[0 0 1 0],2
0ebdc1277.jpg,1,[0 1 0 0],1
0ecf31314.jpg,1,[0 0 1 0],2
0ee406ddb.jpg,1,[0 0 1 0],2
0ee9187b6.jpg,0,[0 0 0 0],0
0f65a99d2.jpg,1,[0 0 1 0],2
0f74501fa.jpg,0,[0 0 0 0],0
0f79fd2f8.jpg,0,[0 0 0 0],0
0faa71251.jpg,0,[0 0 0 0],0
0fd52bd83.jpg,0,[0 0 0 0],0
0fe38037f.jpg,0,[0 0 0 0],0
100cf75d9.jpg,1,[0 0 1 0],2
102ac71fd.jpg,1,[0 0 1 0],2
104856a03.jpg,0,[0 0 0 0],0
10631d848.jpg,0,[0 0 0 0],0
106a5cf60.jpg,0,[0 0 0 0],0
106fd7aad.jpg,1,[0 0 1 0],2
1082cfe08.jpg,1,[0 0 0 1],3
10c05e806.jpg,1,[0 0 1 0],2
10ca1b930.jpg,0,[0 0 0 0],0
10cc0c97a.jpg,0,[0 0 0 0],0
10e429bfc.jpg,1,[0 0 1 0],2
10f93990e.jpg,0,[0 0 0 0],0
110e63bfa.jpg,0,[0 0 0 0],0
11192bc94.jpg,1,[0 0 1 0],2
11418b1c5.jpg,1,[1 0 0 0],0
115d51e4f.jpg,0,[0 0 0 0],0
117e76e70.jpg,0,[0 0 0 0],0
11872c662.jpg,0,[0 0 0 0],0
118f6acfe.jpg,0,[0 0 0 0],0
1198f83d2.jpg,1,[0 0 1 0],2
119f2b7e3.jpg,0,[0 0 0 0],0
11bbd9f31.jpg,0,[0 0 0 0],0
11e51739f.jpg,0,[0 0 0 0],0
12375dd7a.jpg,1,[0 0 1 0],2
1238340e9.jpg,1,[0 0 1 0],2
123b0882e.jpg,1,[1 0 0 0],0
124204a30.jpg,1,[0 0 1 0],2
1259fbac8.jpg,1,[0 0 1 0],2
1287339e5.jpg,1,[0 0 1 0],2
